center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur
Ses05F_impro03_F003,Ses05F_impro03_F002,Ses05F_impro03_M003,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_F004,Ses05F_impro03_F003,Ses05F_impro03_M003,exc,exc,exc,1,2,0,0,0
Ses05F_impro03_M005,Ses05F_impro03_M003,Ses05F_impro03_F004,exc,exc,exc,3,1,0,0,0
Ses05F_impro03_F005,Ses05F_impro03_F004,Ses05F_impro03_M005,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_M006,Ses05F_impro03_M005,Ses05F_impro03_F005,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_M007,Ses05F_impro03_M006,Ses05F_impro03_F005,exc,exc,exc,1,2,0,0,0
Ses05F_impro03_F007,Ses05F_impro03_F005,Ses05F_impro03_M007,exc,exc,exc,3,1,0,0,0
Ses05F_impro03_M008,Ses05F_impro03_M007,Ses05F_impro03_F007,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_F008,Ses05F_impro03_F007,Ses05F_impro03_M008,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_M009,Ses05F_impro03_M008,Ses05F_impro03_F008,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_M010,Ses05F_impro03_M009,Ses05F_impro03_F008,exc,exc,exc,1,2,0,0,0
Ses05F_impro03_F009,Ses05F_impro03_F008,Ses05F_impro03_M010,exc,exc,exc,3,1,0,0,0
Ses05F_impro03_M011,Ses05F_impro03_M010,Ses05F_impro03_F009,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_F011,Ses05F_impro03_F009,Ses05F_impro03_M011,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_M012,Ses05F_impro03_M011,Ses05F_impro03_F011,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_M013,Ses05F_impro03_M012,Ses05F_impro03_F011,exc,exc,exc,1,2,0,0,0
Ses05F_impro03_M020,Ses05F_impro03_M013,Ses05F_impro03_F011,exc,exc,exc,1,3,0,0,0
Ses05F_impro03_F022,Ses05F_impro03_F011,Ses05F_impro03_M020,exc,exc,exc,4,1,0,0,0
Ses05F_impro03_M027,Ses05F_impro03_M020,Ses05F_impro03_F022,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_F032,Ses05F_impro03_F031,Ses05F_impro03_M031,hap,hap,hap,2,1,0,0,0
Ses05F_impro03_F044,Ses05F_impro03_F043,Ses05F_impro03_M042,hap,hap,hap,1,2,0,0,0
Ses05F_impro03_M047,Ses05F_impro03_M046,Ses05F_impro03_F046,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_F047,Ses05F_impro03_F046,Ses05F_impro03_M047,exc,exc,exc,2,1,0,0,0
Ses05F_impro03_M059,Ses05F_impro03_M058,Ses05F_impro03_F056,hap,hap,hap,1,2,0,0,0
Ses05F_impro03_F058,Ses05F_impro03_F056,Ses05F_impro03_M059,hap,hap,hap,3,1,0,0,0
Ses05F_impro03_F059,Ses05F_impro03_F058,Ses05F_impro03_M059,hap,hap,hap,1,2,0,0,0
Ses05F_impro03_F060,Ses05F_impro03_F059,Ses05F_impro03_M059,hap,hap,hap,1,3,0,0,0
Ses05F_impro03_M061,Ses05F_impro03_M059,Ses05F_impro03_F060,hap,hap,hap,4,1,0,0,0
Ses05F_impro03_M062,Ses05F_impro03_M061,Ses05F_impro03_F060,hap,hap,hap,1,2,0,0,0
Ses05F_impro03_F061,Ses05F_impro03_F060,Ses05F_impro03_M062,hap,hap,hap,3,1,0,0,0
Ses05F_impro03_M063,Ses05F_impro03_M062,Ses05F_impro03_F061,hap,hap,hap,2,1,0,0,0
Ses05F_impro03_M064,Ses05F_impro03_M063,Ses05F_impro03_F061,hap,hap,hap,1,2,0,0,0
Ses05F_impro03_F062,Ses05F_impro03_F061,Ses05F_impro03_M064,hap,hap,hap,3,1,0,0,0
Ses05F_impro03_M065,Ses05F_impro03_M064,Ses05F_impro03_F062,hap,hap,hap,2,1,0,0,0
Ses05F_impro03_M066,Ses05F_impro03_M065,Ses05F_impro03_F062,hap,hap,hap,1,2,0,0,0
Ses05F_impro03_F063,Ses05F_impro03_F062,Ses05F_impro03_M066,hap,hap,hap,3,1,0,0,0
Ses05F_impro03_M067,Ses05F_impro03_M066,Ses05F_impro03_F063,hap,hap,hap,2,1,0,0,0
Ses05F_impro03_F064,Ses05F_impro03_F063,Ses05F_impro03_M067,hap,hap,hap,2,1,0,0,0
Ses05F_impro03_M068,Ses05F_impro03_M067,Ses05F_impro03_F064,hap,hap,hap,2,1,0,0,0
Ses05F_impro03_F065,Ses05F_impro03_F064,Ses05F_impro03_M068,hap,hap,hap,2,1,0,0,0
Ses05F_impro03_M069,Ses05F_impro03_M068,Ses05F_impro03_F065,hap,hap,hap,2,1,0,0,0
Ses05F_impro04_F003,Ses05F_impro04_F002,Ses05F_impro04_M002,fru,fru,fru,2,1,0,0,0
Ses05F_impro04_F007,Ses05F_impro04_F006,Ses05F_impro04_M006,fru,fru,fru,2,1,0,0,0
Ses05F_impro04_M037,Ses05F_impro04_M036,Ses05F_impro04_F038,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_F039,Ses05F_impro04_F038,Ses05F_impro04_M037,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_M038,Ses05F_impro04_M037,Ses05F_impro04_F039,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_F040,Ses05F_impro04_F039,Ses05F_impro04_M038,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_M039,Ses05F_impro04_M038,Ses05F_impro04_F040,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_F041,Ses05F_impro04_F040,Ses05F_impro04_M039,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_M040,Ses05F_impro04_M039,Ses05F_impro04_F041,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_M042,Ses05F_impro04_M041,Ses05F_impro04_F043,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_F044,Ses05F_impro04_F043,Ses05F_impro04_M042,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_M043,Ses05F_impro04_M042,Ses05F_impro04_F044,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_F045,Ses05F_impro04_F044,Ses05F_impro04_M043,neu,neu,neu,2,1,0,0,0
Ses05F_impro04_M044,Ses05F_impro04_M043,Ses05F_impro04_F045,neu,neu,neu,2,1,0,0,0
Ses05F_impro05_F001,Ses05F_impro05_F000,Ses05F_impro05_M000,neu,neu,neu,2,1,0,0,0
Ses05F_impro05_M001,Ses05F_impro05_M000,Ses05F_impro05_F001,neu,neu,neu,2,1,0,0,0
Ses05F_impro05_F002,Ses05F_impro05_F001,Ses05F_impro05_M001,neu,neu,neu,2,1,0,0,0
Ses05F_impro05_M002,Ses05F_impro05_M001,Ses05F_impro05_F002,neu,neu,neu,2,1,0,0,0
Ses05F_impro05_F005,Ses05F_impro05_F004,Ses05F_impro05_M003,neu,neu,neu,1,2,0,0,0
Ses05F_impro05_M004,Ses05F_impro05_M003,Ses05F_impro05_F005,neu,neu,neu,3,1,0,0,0
Ses05F_impro05_M005,Ses05F_impro05_M004,Ses05F_impro05_F005,neu,neu,neu,1,2,0,0,0
Ses05F_impro05_F006,Ses05F_impro05_F005,Ses05F_impro05_M005,neu,neu,neu,3,1,0,0,0
Ses05F_impro05_M006,Ses05F_impro05_M005,Ses05F_impro05_F006,neu,neu,neu,2,1,0,0,0
Ses05F_impro05_M007,Ses05F_impro05_M006,Ses05F_impro05_F006,neu,neu,neu,1,2,0,0,0
Ses05F_impro05_F007,Ses05F_impro05_F006,Ses05F_impro05_M007,neu,neu,neu,3,1,0,0,0
Ses05F_impro05_M008,Ses05F_impro05_M007,Ses05F_impro05_F007,neu,neu,neu,2,1,0,0,0
Ses05F_impro05_F013,Ses05F_impro05_F012,Ses05F_impro05_M013,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_F030,Ses05F_impro05_F028,Ses05F_impro05_M035,fru,fru,fru,3,1,0,0,0
Ses05F_impro05_F037,Ses05F_impro05_F036,Ses05F_impro05_M043,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_M044,Ses05F_impro05_M043,Ses05F_impro05_F037,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_F038,Ses05F_impro05_F037,Ses05F_impro05_M044,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_M045,Ses05F_impro05_M044,Ses05F_impro05_F038,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_F039,Ses05F_impro05_F038,Ses05F_impro05_M045,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_M046,Ses05F_impro05_M045,Ses05F_impro05_F039,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_F040,Ses05F_impro05_F039,Ses05F_impro05_M046,fru,fru,fru,2,1,0,0,0
Ses05F_impro05_M047,Ses05F_impro05_M046,Ses05F_impro05_F040,fru,fru,fru,2,1,0,0,0
Ses05F_impro06_F001,Ses05F_impro06_F000,Ses05F_impro06_M001,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_F002,Ses05F_impro06_F001,Ses05F_impro06_M001,sad,sad,sad,1,2,0,0,0
Ses05F_impro06_M002,Ses05F_impro06_M001,Ses05F_impro06_F002,sad,sad,sad,3,1,0,0,0
Ses05F_impro06_F003,Ses05F_impro06_F002,Ses05F_impro06_M002,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_F004,Ses05F_impro06_F003,Ses05F_impro06_M002,sad,sad,sad,1,2,0,0,0
Ses05F_impro06_M003,Ses05F_impro06_M002,Ses05F_impro06_F004,sad,sad,sad,3,1,0,0,0
Ses05F_impro06_M004,Ses05F_impro06_M003,Ses05F_impro06_F004,sad,sad,sad,1,2,0,0,0
Ses05F_impro06_F005,Ses05F_impro06_F004,Ses05F_impro06_M004,sad,sad,sad,3,1,0,0,0
Ses05F_impro06_F006,Ses05F_impro06_F005,Ses05F_impro06_M004,sad,sad,sad,1,2,0,0,0
Ses05F_impro06_M005,Ses05F_impro06_M004,Ses05F_impro06_F006,sad,sad,sad,3,1,0,0,0
Ses05F_impro06_M006,Ses05F_impro06_M005,Ses05F_impro06_F006,sad,sad,sad,1,2,0,0,0
Ses05F_impro06_F007,Ses05F_impro06_F006,Ses05F_impro06_M006,sad,sad,sad,3,1,0,0,0
Ses05F_impro06_M007,Ses05F_impro06_M006,Ses05F_impro06_F007,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_F008,Ses05F_impro06_F007,Ses05F_impro06_M007,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_F009,Ses05F_impro06_F008,Ses05F_impro06_M007,sad,sad,sad,1,2,0,0,0
Ses05F_impro06_M008,Ses05F_impro06_M007,Ses05F_impro06_F009,sad,sad,sad,3,1,0,0,0
Ses05F_impro06_F010,Ses05F_impro06_F009,Ses05F_impro06_M008,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_M009,Ses05F_impro06_M008,Ses05F_impro06_F010,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_F013,Ses05F_impro06_F012,Ses05F_impro06_M011,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_F017,Ses05F_impro06_F016,Ses05F_impro06_M014,sad,sad,sad,2,1,0,0,0
Ses05F_impro06_F018,Ses05F_impro06_F017,Ses05F_impro06_M014,sad,sad,sad,1,2,0,0,0
Ses05F_impro07_F001,Ses05F_impro07_F000,Ses05F_impro07_M000,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M001,Ses05F_impro07_M000,Ses05F_impro07_F001,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F002,Ses05F_impro07_F001,Ses05F_impro07_M001,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M002,Ses05F_impro07_M001,Ses05F_impro07_F002,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F003,Ses05F_impro07_F002,Ses05F_impro07_M002,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M003,Ses05F_impro07_M002,Ses05F_impro07_F003,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F004,Ses05F_impro07_F003,Ses05F_impro07_M003,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M004,Ses05F_impro07_M003,Ses05F_impro07_F004,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F005,Ses05F_impro07_F004,Ses05F_impro07_M004,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M005,Ses05F_impro07_M004,Ses05F_impro07_F005,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M009,Ses05F_impro07_M008,Ses05F_impro07_F008,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_M011,Ses05F_impro07_M009,Ses05F_impro07_F008,exc,exc,exc,1,3,0,0,0
Ses05F_impro07_F011,Ses05F_impro07_F008,Ses05F_impro07_M011,exc,exc,exc,4,1,0,0,0
Ses05F_impro07_M012,Ses05F_impro07_M011,Ses05F_impro07_F011,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M013,Ses05F_impro07_M012,Ses05F_impro07_F011,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_F012,Ses05F_impro07_F011,Ses05F_impro07_M013,exc,exc,exc,3,1,0,0,0
Ses05F_impro07_M014,Ses05F_impro07_M013,Ses05F_impro07_F012,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F013,Ses05F_impro07_F012,Ses05F_impro07_M014,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M015,Ses05F_impro07_M014,Ses05F_impro07_F013,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F014,Ses05F_impro07_F013,Ses05F_impro07_M015,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M016,Ses05F_impro07_M015,Ses05F_impro07_F014,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F015,Ses05F_impro07_F014,Ses05F_impro07_M016,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F016,Ses05F_impro07_F015,Ses05F_impro07_M016,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_M017,Ses05F_impro07_M016,Ses05F_impro07_F016,exc,exc,exc,3,1,0,0,0
Ses05F_impro07_M018,Ses05F_impro07_M017,Ses05F_impro07_F016,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_F017,Ses05F_impro07_F016,Ses05F_impro07_M018,exc,exc,exc,3,1,0,0,0
Ses05F_impro07_M019,Ses05F_impro07_M018,Ses05F_impro07_F017,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M020,Ses05F_impro07_M019,Ses05F_impro07_F017,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_F021,Ses05F_impro07_F017,Ses05F_impro07_M020,exc,exc,exc,3,1,0,0,0
Ses05F_impro07_M021,Ses05F_impro07_M020,Ses05F_impro07_F021,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F023,Ses05F_impro07_F021,Ses05F_impro07_M021,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F024,Ses05F_impro07_F023,Ses05F_impro07_M021,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_M024,Ses05F_impro07_M021,Ses05F_impro07_F024,exc,exc,exc,3,1,0,0,0
Ses05F_impro07_F025,Ses05F_impro07_F024,Ses05F_impro07_M024,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M025,Ses05F_impro07_M024,Ses05F_impro07_F025,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F026,Ses05F_impro07_F025,Ses05F_impro07_M025,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F027,Ses05F_impro07_F026,Ses05F_impro07_M025,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_M026,Ses05F_impro07_M025,Ses05F_impro07_F027,exc,exc,exc,3,1,0,0,0
Ses05F_impro07_F028,Ses05F_impro07_F027,Ses05F_impro07_M026,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M027,Ses05F_impro07_M026,Ses05F_impro07_F028,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F029,Ses05F_impro07_F028,Ses05F_impro07_M027,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M029,Ses05F_impro07_M027,Ses05F_impro07_F029,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F030,Ses05F_impro07_F029,Ses05F_impro07_M029,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F031,Ses05F_impro07_F030,Ses05F_impro07_M029,exc,exc,exc,1,2,0,0,0
Ses05F_impro07_F032,Ses05F_impro07_F031,Ses05F_impro07_M029,exc,exc,exc,1,3,0,0,0
Ses05F_impro07_M030,Ses05F_impro07_M029,Ses05F_impro07_F032,exc,exc,exc,4,1,0,0,0
Ses05F_impro07_F033,Ses05F_impro07_F032,Ses05F_impro07_M030,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M031,Ses05F_impro07_M030,Ses05F_impro07_F033,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F034,Ses05F_impro07_F033,Ses05F_impro07_M031,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M032,Ses05F_impro07_M031,Ses05F_impro07_F034,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F035,Ses05F_impro07_F034,Ses05F_impro07_M032,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M033,Ses05F_impro07_M032,Ses05F_impro07_F035,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F036,Ses05F_impro07_F035,Ses05F_impro07_M033,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M034,Ses05F_impro07_M033,Ses05F_impro07_F036,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F037,Ses05F_impro07_F036,Ses05F_impro07_M034,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M035,Ses05F_impro07_M034,Ses05F_impro07_F037,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F038,Ses05F_impro07_F037,Ses05F_impro07_M035,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_M036,Ses05F_impro07_M035,Ses05F_impro07_F038,exc,exc,exc,2,1,0,0,0
Ses05F_impro07_F039,Ses05F_impro07_F038,Ses05F_impro07_M036,exc,exc,exc,2,1,0,0,0
Ses05F_impro08_F016,Ses05F_impro08_F015,Ses05F_impro08_M013,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_F019,Ses05F_impro08_F018,Ses05F_impro08_M016,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_M018,Ses05F_impro08_M016,Ses05F_impro08_F019,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_F020,Ses05F_impro08_F019,Ses05F_impro08_M018,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_M019,Ses05F_impro08_M018,Ses05F_impro08_F020,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_F021,Ses05F_impro08_F020,Ses05F_impro08_M019,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_M020,Ses05F_impro08_M019,Ses05F_impro08_F021,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_F022,Ses05F_impro08_F021,Ses05F_impro08_M020,neu,neu,neu,2,1,0,0,0
Ses05F_impro08_F028,Ses05F_impro08_F027,Ses05F_impro08_M027,neu,neu,neu,2,1,0,0,0
Ses05F_script01_1_M001,Ses05F_script01_1_M000,Ses05F_script01_1_F000,sad,sad,sad,1,2,0,0,0
Ses05F_script01_1_M002,Ses05F_script01_1_M001,Ses05F_script01_1_F000,sad,sad,sad,1,3,0,0,0
Ses05F_script01_1_M003,Ses05F_script01_1_M002,Ses05F_script01_1_F000,sad,sad,sad,1,4,0,0,0
Ses05F_script01_1_F004,Ses05F_script01_1_F000,Ses05F_script01_1_M003,sad,sad,sad,5,1,0,0,0
Ses05F_script01_1_M004,Ses05F_script01_1_M003,Ses05F_script01_1_F004,sad,sad,sad,2,1,0,0,0
Ses05F_script01_1_F005,Ses05F_script01_1_F004,Ses05F_script01_1_M004,sad,sad,sad,2,1,0,0,0
Ses05F_script01_1_M005,Ses05F_script01_1_M004,Ses05F_script01_1_F005,sad,sad,sad,2,1,0,0,0
Ses05F_script01_1_F006,Ses05F_script01_1_F005,Ses05F_script01_1_M005,sad,sad,sad,2,1,0,0,0
Ses05F_script01_1_F007,Ses05F_script01_1_F006,Ses05F_script01_1_M005,sad,sad,sad,1,2,0,0,0
Ses05F_script01_1_M006,Ses05F_script01_1_M005,Ses05F_script01_1_F007,sad,sad,sad,3,1,0,0,0
Ses05F_script01_1_F008,Ses05F_script01_1_F007,Ses05F_script01_1_M006,sad,sad,sad,2,1,0,0,0
Ses05F_script01_1_M007,Ses05F_script01_1_M006,Ses05F_script01_1_F008,sad,sad,sad,2,1,0,0,0
Ses05F_script01_1_M008,Ses05F_script01_1_M007,Ses05F_script01_1_F008,sad,sad,sad,1,2,0,0,0
Ses05F_script01_1_M009,Ses05F_script01_1_M008,Ses05F_script01_1_F008,sad,sad,sad,1,3,0,0,0
Ses05F_script01_1_M015,Ses05F_script01_1_M014,Ses05F_script01_1_F014,fru,fru,fru,1,2,0,0,0
Ses05F_script01_1_F023,Ses05F_script01_1_F021,Ses05F_script01_1_M020,fru,fru,fru,1,2,0,0,0
Ses05F_script01_1_M024,Ses05F_script01_1_M020,Ses05F_script01_1_F023,fru,fru,fru,3,1,0,0,0
Ses05F_script01_2_M001,Ses05F_script01_2_M000,Ses05F_script01_2_F001,neu,neu,neu,2,1,0,0,0
Ses05F_script01_2_M002,Ses05F_script01_2_M001,Ses05F_script01_2_F001,neu,neu,neu,1,2,0,0,0
Ses05F_script01_2_M005,Ses05F_script01_2_M004,Ses05F_script01_2_F005,fru,fru,fru,2,1,0,0,0
