center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur
Ses05F_impro03_M043,Ses05F_impro03_M042,Ses05F_impro03_F040,hap,xxx,hap,2,1,1,0,0
Ses05F_impro03_M049,Ses05F_impro03_M048,Ses05F_impro03_F045,hap,xxx,xxx,2,1,1,0,0
Ses05F_impro03_F046,Ses05F_impro03_F045,Ses05F_impro03_M049,hap,xxx,hap,2,1,1,0,0
Ses05F_impro03_F051,Ses05F_impro03_F050,Ses05F_impro03_M054,hap,xxx,xxx,2,1,1,0,0
Ses05F_impro03_M057,Ses05F_impro03_M056,Ses05F_impro03_F052,hap,xxx,xxx,2,1,1,0,0
Ses05F_impro03_F053,Ses05F_impro03_F052,Ses05F_impro03_M057,hap,xxx,hap,2,1,1,0,0
Ses05F_impro03_M060,Ses05F_impro03_M059,Ses05F_impro03_F055,hap,xxx,hap,2,1,1,0,0
Ses05F_impro04_M003,Ses05F_impro04_M002,Ses05F_impro04_F003,neu,fru,fru,2,1,1,0,0
Ses05F_impro04_M007,Ses05F_impro04_M006,Ses05F_impro04_F007,neu,fru,fru,2,1,1,0,0
Ses05F_impro04_F008,Ses05F_impro04_F007,Ses05F_impro04_M007,ang,fru,neu,2,1,1,0,0
Ses05F_impro04_F015,Ses05F_impro04_F014,Ses05F_impro04_M014,sad,fru,fru,2,1,1,0,0
Ses05F_impro04_M015,Ses05F_impro04_M014,Ses05F_impro04_F016,neu,fru,sad,3,1,1,0,0
Ses05F_impro04_F019,Ses05F_impro04_F018,Ses05F_impro04_M017,sad,xxx,neu,2,1,1,0,0
Ses05F_impro04_M020,Ses05F_impro04_M019,Ses05F_impro04_F021,neu,fru,xxx,2,1,1,0,0
Ses05F_impro04_F022,Ses05F_impro04_F021,Ses05F_impro04_M020,sad,xxx,neu,2,1,1,0,0
Ses05F_impro04_M022,Ses05F_impro04_M021,Ses05F_impro04_F023,neu,fru,sad,2,1,1,0,0
Ses05F_impro04_M024,Ses05F_impro04_M023,Ses05F_impro04_F025,neu,fru,xxx,2,1,1,0,0
Ses05F_impro04_F038,Ses05F_impro04_F037,Ses05F_impro04_M035,neu,fru,neu,2,1,1,0,0
Ses05F_impro04_F042,Ses05F_impro04_F041,Ses05F_impro04_M039,sad,neu,neu,2,1,1,0,0
Ses05F_impro04_F043,Ses05F_impro04_F042,Ses05F_impro04_M040,neu,sad,neu,2,1,1,0,0
Ses05F_impro05_F004,Ses05F_impro05_F003,Ses05F_impro05_M003,neu,fru,neu,2,1,1,0,0
Ses05F_impro05_F010,Ses05F_impro05_F009,Ses05F_impro05_M010,neu,fru,neu,2,1,1,0,0
Ses05F_impro05_M012,Ses05F_impro05_M011,Ses05F_impro05_F011,neu,fru,fru,2,1,1,0,0
Ses05F_impro05_M014,Ses05F_impro05_M013,Ses05F_impro05_F013,neu,fru,fru,2,1,1,0,0
Ses05F_impro05_F018,Ses05F_impro05_F017,Ses05F_impro05_M018,ang,fru,neu,2,1,1,0,0
Ses05F_impro05_M022,Ses05F_impro05_M021,Ses05F_impro05_F018,neu,fru,ang,1,4,1,0,0
Ses05F_impro05_M025,Ses05F_impro05_M024,Ses05F_impro05_F020,neu,xxx,ang,2,1,1,0,0
Ses05F_impro05_M030,Ses05F_impro05_M029,Ses05F_impro05_F024,neu,fru,ang,2,1,1,0,0
Ses05F_impro05_M036,Ses05F_impro05_M035,Ses05F_impro05_F030,neu,fru,fru,2,1,1,0,0
Ses05F_impro05_F031,Ses05F_impro05_F030,Ses05F_impro05_M036,ang,fru,neu,2,1,1,0,0
Ses05F_impro05_M039,Ses05F_impro05_M038,Ses05F_impro05_F032,neu,fru,xxx,2,1,1,0,0
Ses05F_impro05_F033,Ses05F_impro05_F032,Ses05F_impro05_M039,ang,xxx,neu,2,1,1,0,0
Ses05F_impro05_F041,Ses05F_impro05_F040,Ses05F_impro05_M047,ang,fru,fru,2,1,1,0,0
Ses05F_impro05_M048,Ses05F_impro05_M047,Ses05F_impro05_F041,neu,fru,ang,2,1,1,0,0
Ses05F_impro05_M050,Ses05F_impro05_M049,Ses05F_impro05_F042,neu,fru,ang,1,2,1,0,0
Ses05F_impro06_M001,Ses05F_impro06_M000,Ses05F_impro06_F000,sad,xxx,sad,2,1,1,0,0
Ses05F_impro06_M010,Ses05F_impro06_M009,Ses05F_impro06_F010,neu,sad,sad,1,2,1,0,0
Ses05F_impro06_M011,Ses05F_impro06_M010,Ses05F_impro06_F012,sad,neu,sad,3,1,1,0,0
Ses05F_impro06_M012,Ses05F_impro06_M011,Ses05F_impro06_F013,neu,sad,sad,2,1,1,0,0
Ses05F_impro06_M014,Ses05F_impro06_M013,Ses05F_impro06_F016,sad,neu,sad,3,1,1,0,0
Ses05F_impro06_M017,Ses05F_impro06_M016,Ses05F_impro06_F018,neu,xxx,sad,1,2,1,0,0
Ses05F_impro06_M020,Ses05F_impro06_M019,Ses05F_impro06_F023,sad,neu,sad,4,1,1,0,0
Ses05F_impro06_M021,Ses05F_impro06_M020,Ses05F_impro06_F023,neu,sad,sad,1,2,1,0,0
Ses05F_impro06_F029,Ses05F_impro06_F028,Ses05F_impro06_M025,sad,xxx,neu,1,2,1,0,0
Ses05F_impro07_F007,Ses05F_impro07_F006,Ses05F_impro07_M006,neu,hap,hap,2,1,1,0,0
Ses05F_impro07_F008,Ses05F_impro07_F007,Ses05F_impro07_M007,hap,neu,hap,2,1,1,0,0
Ses05F_impro07_M011,Ses05F_impro07_M010,Ses05F_impro07_F009,hap,xxx,xxx,1,2,1,0,0
Ses05F_impro07_F011,Ses05F_impro07_F010,Ses05F_impro07_M011,hap,xxx,hap,1,2,1,0,0
Ses05F_impro07_F021,Ses05F_impro07_F020,Ses05F_impro07_M020,hap,xxx,hap,1,3,1,0,0
Ses05F_impro07_F023,Ses05F_impro07_F022,Ses05F_impro07_M022,hap,xxx,xxx,2,1,1,0,0
Ses05F_impro07_M024,Ses05F_impro07_M023,Ses05F_impro07_F024,hap,xxx,hap,2,1,1,0,0
Ses05F_impro07_M029,Ses05F_impro07_M028,Ses05F_impro07_F029,hap,xxx,hap,1,2,1,0,0
Ses05F_impro08_M004,Ses05F_impro08_M003,Ses05F_impro08_F002,ang,xxx,neu,2,1,1,0,0
Ses05F_impro08_F007,Ses05F_impro08_F006,Ses05F_impro08_M005,neu,fru,ang,1,3,1,0,0
Ses05F_impro08_M007,Ses05F_impro08_M006,Ses05F_impro08_F007,ang,fru,neu,1,2,1,0,0
Ses05F_impro08_F014,Ses05F_impro08_F013,Ses05F_impro08_M011,neu,xxx,fru,1,3,1,0,0
Ses05F_impro08_M013,Ses05F_impro08_M012,Ses05F_impro08_F015,neu,fru,neu,2,1,1,0,0
Ses05F_impro08_M016,Ses05F_impro08_M015,Ses05F_impro08_F018,neu,xxx,neu,2,1,1,0,0
Ses05F_impro08_M018,Ses05F_impro08_M017,Ses05F_impro08_F019,neu,xxx,neu,2,1,1,0,0
Ses05F_impro08_M022,Ses05F_impro08_M021,Ses05F_impro08_F023,neu,fru,neu,2,1,1,0,0
Ses05F_impro08_M025,Ses05F_impro08_M024,Ses05F_impro08_F025,hap,sur,neu,2,1,1,0,0
Ses05F_impro08_M027,Ses05F_impro08_M026,Ses05F_impro08_F027,neu,hap,neu,2,1,1,0,0
Ses05F_impro08_M028,Ses05F_impro08_M027,Ses05F_impro08_F028,hap,neu,neu,2,1,1,0,0
Ses05F_impro08_M030,Ses05F_impro08_M029,Ses05F_impro08_F030,hap,xxx,neu,2,1,1,0,0
Ses05F_impro08_F032,Ses05F_impro08_F031,Ses05F_impro08_M030,neu,xxx,hap,1,2,1,0,0
Ses05F_script01_1_F004,Ses05F_script01_1_F003,Ses05F_script01_1_M003,sad,xxx,sad,2,1,1,0,0
Ses05F_script01_1_M013,Ses05F_script01_1_M012,Ses05F_script01_1_F013,ang,fru,xxx,2,1,1,0,0
Ses05F_script01_1_M016,Ses05F_script01_1_M015,Ses05F_script01_1_F015,sad,fru,xxx,1,2,1,0,0
Ses05F_script01_1_F017,Ses05F_script01_1_F016,Ses05F_script01_1_M017,neu,xxx,fru,2,1,1,0,0
Ses05F_script01_1_M018,Ses05F_script01_1_M017,Ses05F_script01_1_F017,neu,fru,neu,2,1,1,0,0
Ses05F_script01_1_F024,Ses05F_script01_1_F023,Ses05F_script01_1_M024,neu,fru,fru,2,1,1,0,0
Ses05F_script01_1_M025,Ses05F_script01_1_M024,Ses05F_script01_1_F024,ang,fru,neu,2,1,1,0,0
Ses05F_script01_1_F031,Ses05F_script01_1_F030,Ses05F_script01_1_M030,sad,fru,fru,1,2,1,0,0
Ses05F_script01_1_F033,Ses05F_script01_1_F032,Ses05F_script01_1_M032,ang,xxx,fru,2,1,1,0,0
Ses05F_script01_1_M035,Ses05F_script01_1_M034,Ses05F_script01_1_F035,ang,xxx,fru,2,1,1,0,0
Ses05F_script01_1_F038,Ses05F_script01_1_F037,Ses05F_script01_1_M037,ang,fru,xxx,2,1,1,0,0
Ses05F_script01_2_F001,Ses05F_script01_2_F000,Ses05F_script01_2_M000,neu,xxx,neu,2,1,1,0,0
Ses05F_script01_2_F006,Ses05F_script01_2_F005,Ses05F_script01_2_M005,ang,fru,fru,2,1,1,0,0
Ses05F_script01_2_F010,Ses05F_script01_2_F009,Ses05F_script01_2_M009,ang,fru,fru,2,1,1,0,0
Ses05F_script01_2_F014,Ses05F_script01_2_F013,Ses05F_script01_2_M013,ang,xxx,fru,2,1,1,0,0
Ses05F_script01_2_F016,Ses05F_script01_2_F015,Ses05F_script01_2_M015,sad,xxx,xxx,2,1,1,0,0
Ses05F_script01_2_M016,Ses05F_script01_2_M015,Ses05F_script01_2_F016,ang,xxx,sad,2,1,1,0,0
Ses05F_script01_2_F017,Ses05F_script01_2_F016,Ses05F_script01_2_M016,ang,sad,ang,2,1,1,0,0
Ses05F_script01_3_M004,Ses05F_script01_3_M003,Ses05F_script01_3_F005,neu,xxx,xxx,2,1,1,0,0
Ses05F_script01_3_F006,Ses05F_script01_3_F005,Ses05F_script01_3_M004,sad,xxx,neu,2,1,1,0,0
Ses05F_script01_3_M005,Ses05F_script01_3_M004,Ses05F_script01_3_F006,hap,neu,sad,2,1,1,0,0
Ses05F_script01_3_M006,Ses05F_script01_3_M005,Ses05F_script01_3_F007,neu,hap,xxx,2,1,1,0,0
Ses05F_script01_3_F008,Ses05F_script01_3_F007,Ses05F_script01_3_M006,neu,xxx,neu,2,1,1,0,0
Ses05F_script01_3_F009,Ses05F_script01_3_F008,Ses05F_script01_3_M007,hap,neu,xxx,2,1,1,0,0
Ses05F_script01_3_M008,Ses05F_script01_3_M007,Ses05F_script01_3_F009,hap,xxx,hap,2,1,1,0,0
Ses05F_script01_3_M016,Ses05F_script01_3_M015,Ses05F_script01_3_F014,hap,xxx,xxx,1,2,1,0,0
Ses05F_script01_3_F015,Ses05F_script01_3_F014,Ses05F_script01_3_M016,hap,xxx,hap,3,1,1,0,0
Ses05F_script01_3_M021,Ses05F_script01_3_M020,Ses05F_script01_3_F019,sad,xxx,xxx,2,1,1,0,0
Ses05F_script01_3_F020,Ses05F_script01_3_F019,Ses05F_script01_3_M022,sad,xxx,xxx,3,1,1,0,0
Ses05F_script01_3_M023,Ses05F_script01_3_M022,Ses05F_script01_3_F020,sad,xxx,sad,2,1,1,0,0
Ses05F_script01_3_F021,Ses05F_script01_3_F020,Ses05F_script01_3_M024,neu,sad,sad,3,1,1,0,0
Ses05F_script01_3_F022,Ses05F_script01_3_F021,Ses05F_script01_3_M025,sad,neu,sad,2,1,1,0,0
Ses05F_script01_3_M039,Ses05F_script01_3_M038,Ses05F_script01_3_F024,hap,xxx,neu,2,1,1,0,0
Ses05F_script01_3_F025,Ses05F_script01_3_F024,Ses05F_script01_3_M039,sad,neu,hap,2,1,1,0,0
Ses05F_script01_3_F026,Ses05F_script01_3_F025,Ses05F_script01_3_M040,hap,sad,hap,2,1,1,0,0
Ses05F_script02_1_F005,Ses05F_script02_1_F004,Ses05F_script02_1_M008,neu,fru,xxx,3,1,1,0,0
Ses05F_script02_1_M009,Ses05F_script02_1_M008,Ses05F_script02_1_F005,hap,xxx,neu,2,1,1,0,0
Ses05F_script02_1_F007,Ses05F_script02_1_F006,Ses05F_script02_1_M012,neu,xxx,hap,2,1,1,0,0
Ses05F_script02_1_M014,Ses05F_script02_1_M013,Ses05F_script02_1_F008,hap,xxx,fru,2,1,1,0,0
Ses05F_script02_1_F011,Ses05F_script02_1_F010,Ses05F_script02_1_M016,neu,fru,xxx,2,1,1,0,0
Ses05F_script02_1_M018,Ses05F_script02_1_M017,Ses05F_script02_1_F012,hap,fru,neu,2,1,1,0,0
Ses05F_script02_1_M023,Ses05F_script02_1_M022,Ses05F_script02_1_F014,hap,xxx,fru,1,2,1,0,0
Ses05F_script02_1_F015,Ses05F_script02_1_F014,Ses05F_script02_1_M024,neu,fru,hap,4,1,1,0,0
Ses05F_script02_1_M029,Ses05F_script02_1_M028,Ses05F_script02_1_F018,hap,xxx,fru,1,2,1,0,0
Ses05F_script02_2_M002,Ses05F_script02_2_M001,Ses05F_script02_2_F001,neu,fru,xxx,2,1,1,0,0
Ses05F_script02_2_M005,Ses05F_script02_2_M004,Ses05F_script02_2_F004,neu,xxx,fru,2,1,1,0,0
Ses05F_script02_2_F005,Ses05F_script02_2_F004,Ses05F_script02_2_M005,ang,fru,neu,2,1,1,0,0
Ses05F_script02_2_M010,Ses05F_script02_2_M009,Ses05F_script02_2_F009,neu,fru,fru,2,1,1,0,0
Ses05F_script02_2_F013,Ses05F_script02_2_F012,Ses05F_script02_2_M015,sad,fru,xxx,4,1,1,0,0
Ses05F_script02_2_F015,Ses05F_script02_2_F014,Ses05F_script02_2_M015,hap,sad,xxx,1,3,1,0,0
Ses05F_script02_2_M016,Ses05F_script02_2_M015,Ses05F_script02_2_F015,neu,xxx,hap,4,1,1,0,0
Ses05F_script02_2_F016,Ses05F_script02_2_F015,Ses05F_script02_2_M016,sad,hap,neu,2,1,1,0,0
Ses05F_script02_2_M018,Ses05F_script02_2_M017,Ses05F_script02_2_F017,hap,xxx,sad,2,1,1,0,0
Ses05F_script02_2_M025,Ses05F_script02_2_M024,Ses05F_script02_2_F024,ang,fru,fru,2,1,1,0,0
Ses05F_script02_2_F025,Ses05F_script02_2_F024,Ses05F_script02_2_M028,sad,fru,xxx,5,1,1,0,0
Ses05F_script02_2_M031,Ses05F_script02_2_M030,Ses05F_script02_2_F027,sad,xxx,sad,2,1,1,0,0
Ses05F_script02_2_F032,Ses05F_script02_2_F031,Ses05F_script02_2_M034,sad,xxx,xxx,1,2,1,0,0
Ses05F_script02_2_M035,Ses05F_script02_2_M034,Ses05F_script02_2_F032,hap,xxx,sad,3,1,1,0,0
Ses05F_script02_2_F033,Ses05F_script02_2_F032,Ses05F_script02_2_M035,hap,sad,hap,2,1,1,0,0
Ses05F_script02_2_F037,Ses05F_script02_2_F036,Ses05F_script02_2_M039,hap,xxx,xxx,2,1,1,0,0
Ses05F_script02_2_M040,Ses05F_script02_2_M039,Ses05F_script02_2_F037,hap,xxx,hap,2,1,1,0,0
Ses05F_script03_1_M005,Ses05F_script03_1_M004,Ses05F_script03_1_F004,hap,xxx,xxx,2,1,1,0,0
Ses05F_script03_1_F005,Ses05F_script03_1_F004,Ses05F_script03_1_M005,hap,xxx,hap,2,1,1,0,0
Ses05F_script03_1_M007,Ses05F_script03_1_M006,Ses05F_script03_1_F006,hap,fea,hap,2,1,1,0,0
Ses05F_script03_1_F010,Ses05F_script03_1_F009,Ses05F_script03_1_M009,neu,xxx,xxx,1,2,1,0,0
Ses05F_script03_1_M011,Ses05F_script03_1_M010,Ses05F_script03_1_F011,hap,xxx,neu,2,1,1,0,0
Ses05F_script03_1_F013,Ses05F_script03_1_F012,Ses05F_script03_1_M012,neu,xxx,xxx,2,1,1,0,0
Ses05F_script03_1_M013,Ses05F_script03_1_M012,Ses05F_script03_1_F013,hap,xxx,neu,2,1,1,0,0
Ses05F_script03_1_F015,Ses05F_script03_1_F014,Ses05F_script03_1_M014,neu,xxx,hap,2,1,1,0,0
Ses05F_script03_1_F019,Ses05F_script03_1_F018,Ses05F_script03_1_M017,neu,xxx,hap,2,1,1,0,0
Ses05F_script03_1_M024,Ses05F_script03_1_M023,Ses05F_script03_1_F023,hap,xxx,xxx,2,1,1,0,0
Ses05F_script03_1_F025,Ses05F_script03_1_F024,Ses05F_script03_1_M025,hap,xxx,hap,2,1,1,0,0
Ses05F_script03_1_M030,Ses05F_script03_1_M029,Ses05F_script03_1_F029,neu,hap,xxx,2,1,1,0,0
Ses05F_script03_1_F030,Ses05F_script03_1_F029,Ses05F_script03_1_M030,hap,xxx,neu,2,1,1,0,0
Ses05F_script03_1_M031,Ses05F_script03_1_M030,Ses05F_script03_1_F030,hap,neu,hap,2,1,1,0,0
Ses05F_script03_1_F033,Ses05F_script03_1_F032,Ses05F_script03_1_M033,neu,xxx,hap,2,1,1,0,0
Ses05F_script03_2_F003,Ses05F_script03_2_F002,Ses05F_script03_2_M003,neu,xxx,xxx,2,1,1,0,0
Ses05F_script03_2_M004,Ses05F_script03_2_M003,Ses05F_script03_2_F003,ang,xxx,neu,2,1,1,0,0
Ses05F_script03_2_M008,Ses05F_script03_2_M007,Ses05F_script03_2_F007,ang,xxx,xxx,2,1,1,0,0
Ses05F_script03_2_M009,Ses05F_script03_2_M008,Ses05F_script03_2_F008,neu,ang,fru,2,1,1,0,0
Ses05F_script03_2_F010,Ses05F_script03_2_F009,Ses05F_script03_2_M010,neu,xxx,neu,2,1,1,0,0
Ses05F_script03_2_M013,Ses05F_script03_2_M012,Ses05F_script03_2_F012,ang,xxx,neu,2,1,1,0,0
Ses05F_script03_2_F014,Ses05F_script03_2_F013,Ses05F_script03_2_M015,neu,xxx,xxx,3,1,1,0,0
Ses05F_script03_2_M016,Ses05F_script03_2_M015,Ses05F_script03_2_F014,ang,xxx,neu,2,1,1,0,0
Ses05F_script03_2_M019,Ses05F_script03_2_M018,Ses05F_script03_2_F017,ang,fru,xxx,2,1,1,0,0
Ses05F_script03_2_F018,Ses05F_script03_2_F017,Ses05F_script03_2_M019,ang,xxx,ang,2,1,1,0,0
Ses05F_script03_2_M022,Ses05F_script03_2_M021,Ses05F_script03_2_F020,ang,xxx,ang,2,1,1,0,0
Ses05F_script03_2_M024,Ses05F_script03_2_M023,Ses05F_script03_2_F021,ang,fru,ang,1,2,1,0,0
Ses05F_script03_2_F022,Ses05F_script03_2_F021,Ses05F_script03_2_M024,neu,ang,ang,3,1,1,0,0
Ses05F_script03_2_F023,Ses05F_script03_2_F022,Ses05F_script03_2_M025,ang,neu,ang,2,1,1,0,0
Ses05F_script03_2_F027,Ses05F_script03_2_F026,Ses05F_script03_2_M030,ang,fru,fru,2,1,1,0,0
Ses05F_script03_2_F029,Ses05F_script03_2_F028,Ses05F_script03_2_M032,ang,fru,fru,2,1,1,0,0
Ses05F_script03_2_M037,Ses05F_script03_2_M036,Ses05F_script03_2_F033,ang,xxx,ang,2,1,1,0,0
Ses05M_impro01_M005,Ses05M_impro01_M004,Ses05M_impro01_F005,ang,fru,fru,2,1,1,0,0
Ses05M_impro01_F006,Ses05M_impro01_F005,Ses05M_impro01_M005,neu,fru,ang,2,1,1,0,0
Ses05M_impro01_F009,Ses05M_impro01_F008,Ses05M_impro01_M010,neu,fru,xxx,2,1,1,0,0
Ses05M_impro01_F012,Ses05M_impro01_F011,Ses05M_impro01_M011,neu,fru,fru,2,1,1,0,0
Ses05M_impro01_M015,Ses05M_impro01_M014,Ses05M_impro01_F016,ang,fru,fru,2,1,1,0,0
Ses05M_impro01_F021,Ses05M_impro01_F020,Ses05M_impro01_M018,ang,fru,fru,2,1,1,0,0
Ses05M_impro01_F023,Ses05M_impro01_F022,Ses05M_impro01_M021,ang,fru,fru,3,1,1,0,0
Ses05M_impro02_M007,Ses05M_impro02_M006,Ses05M_impro02_F005,sad,xxx,xxx,1,2,1,0,0
Ses05M_impro02_M010,Ses05M_impro02_M009,Ses05M_impro02_F008,sad,xxx,sur,2,1,1,0,0
Ses05M_impro02_F012,Ses05M_impro02_F011,Ses05M_impro02_M016,neu,xxx,xxx,2,1,1,0,0
Ses05M_impro02_F013,Ses05M_impro02_F012,Ses05M_impro02_M017,sad,neu,fru,2,1,1,0,0
Ses05M_impro02_M018,Ses05M_impro02_M017,Ses05M_impro02_F013,sad,fru,sad,2,1,1,0,0
Ses05M_impro02_M021,Ses05M_impro02_M020,Ses05M_impro02_F016,sad,xxx,fea,2,1,1,0,0
Ses05M_impro02_F020,Ses05M_impro02_F019,Ses05M_impro02_M026,sad,fea,xxx,3,1,1,0,0
Ses05M_impro02_M027,Ses05M_impro02_M026,Ses05M_impro02_F020,sad,xxx,sad,2,1,1,0,0
Ses05M_impro02_M030,Ses05M_impro02_M029,Ses05M_impro02_F022,hap,sad,xxx,1,2,1,0,0
Ses05M_impro02_F023,Ses05M_impro02_F022,Ses05M_impro02_M031,sad,xxx,xxx,4,1,1,0,0
Ses05M_impro03_F002,Ses05M_impro03_F001,Ses05M_impro03_M002,hap,sur,hap,2,1,1,0,0
Ses05M_impro03_M006,Ses05M_impro03_M005,Ses05M_impro03_F005,hap,xxx,hap,2,1,1,0,0
Ses05M_impro03_F006,Ses05M_impro03_F005,Ses05M_impro03_M007,neu,hap,hap,3,1,1,0,0
Ses05M_impro03_F007,Ses05M_impro03_F006,Ses05M_impro03_M011,hap,neu,hap,5,1,1,0,0
Ses05M_impro03_M018,Ses05M_impro03_M017,Ses05M_impro03_F015,hap,xxx,hap,2,1,1,0,0
Ses05M_impro03_M019,Ses05M_impro03_M018,Ses05M_impro03_F016,neu,hap,hap,2,1,1,0,0
Ses05M_impro03_M020,Ses05M_impro03_M019,Ses05M_impro03_F017,hap,neu,hap,2,1,1,0,0
Ses05M_impro03_M023,Ses05M_impro03_M022,Ses05M_impro03_F020,hap,xxx,hap,2,1,1,0,0
Ses05M_impro03_F026,Ses05M_impro03_F025,Ses05M_impro03_M028,neu,xxx,hap,2,1,1,0,0
Ses05M_impro03_F030,Ses05M_impro03_F029,Ses05M_impro03_M031,neu,xxx,hap,2,1,1,0,0
Ses05M_impro03_F031,Ses05M_impro03_F030,Ses05M_impro03_M032,hap,neu,hap,2,1,1,0,0
Ses05M_impro04_F001,Ses05M_impro04_F000,Ses05M_impro04_M001,neu,xxx,fru,2,1,1,0,0
Ses05M_impro04_M008,Ses05M_impro04_M007,Ses05M_impro04_F005,neu,fru,neu,2,1,1,0,0
Ses05M_impro04_M019,Ses05M_impro04_M018,Ses05M_impro04_F014,ang,xxx,neu,3,1,1,0,0
Ses05M_impro04_F026,Ses05M_impro04_F025,Ses05M_impro04_M027,neu,xxx,fru,2,1,1,0,0
Ses05M_impro04_F034,Ses05M_impro04_F033,Ses05M_impro04_M035,neu,fru,fru,2,1,1,0,0
Ses05M_impro04_M040,Ses05M_impro04_M039,Ses05M_impro04_F037,ang,fru,neu,1,2,1,0,0
Ses05M_impro04_M041,Ses05M_impro04_M040,Ses05M_impro04_F038,sad,ang,xxx,2,1,1,0,0
Ses05M_impro05_M009,Ses05M_impro05_M008,Ses05M_impro05_F007,neu,sur,neu,2,1,1,0,0
Ses05M_impro05_M022,Ses05M_impro05_M021,Ses05M_impro05_F021,neu,fru,neu,2,1,1,0,0
Ses05M_impro06_F002,Ses05M_impro06_F001,Ses05M_impro06_M001,sad,xxx,sad,2,1,1,0,0
Ses05M_impro06_M017,Ses05M_impro06_M016,Ses05M_impro06_F008,sad,xxx,sad,2,1,1,0,0
Ses05M_impro07_F003,Ses05M_impro07_F002,Ses05M_impro07_M002,hap,xxx,hap,1,2,1,0,0
Ses05M_impro07_F007,Ses05M_impro07_F006,Ses05M_impro07_M006,hap,xxx,hap,2,1,1,0,0
Ses05M_impro07_M009,Ses05M_impro07_M008,Ses05M_impro07_F008,hap,xxx,hap,2,1,1,0,0
Ses05M_impro07_F010,Ses05M_impro07_F009,Ses05M_impro07_M009,neu,hap,hap,1,2,1,0,0
